srcIP,srcPort,dstIP,dstPort,numPackets,numBytes,streamID,maybe_TotalPackets,maybe_PercentFiltered,numPacketsSent,numBytesSent,numPacketsRecv,numBytesRecv,relStartTimestampInSec,duration,bpsSent,bpsRecv
"172.16.133.132",38695,"98.139.134.187",80,16,8557,1206,0,0,9,1016,7,7541,6.005752,3.1296100000000004,2597,19276
"172.16.133.75",50880,"172.16.139.250",5440,12,1142,1207,0,0,12,1142,0,0,6.008051,0.015203999999999773,600894,0
"172.16.133.41",52691,"172.16.139.250",5440,12,1142,1208,0,0,12,1142,0,0,6.010457,0.006526000000000032,1399938,0
"172.16.133.85",52190,"172.16.139.250",5440,10,1022,1209,0,0,10,1022,0,0,6.02654,0.005359000000000336,1525657,0
"172.16.133.20",62257,"202.68.93.36",80,3,180,1210,0,0,2,120,1,60,6.044903,0.9190290000000001,1044,522
"172.16.133.20",62271,"119.47.118.78",80,3,180,1211,0,0,2,120,1,60,6.045026,0.7258949999999995,1322,661
"172.16.133.44",64696,"208.111.161.254",80,9,558,1212,0,0,5,312,4,246,6.061431,14.356501000000002,173,137
"172.16.133.44",64697,"173.194.43.58",443,14,3552,1213,0,0,8,967,6,2585,6.066955,2.0744299999999996,3729,9969
"172.16.133.118",58206,"180.153.30.250",443,6,366,1214,0,0,4,246,2,120,6.074163,0.7614129999999992,2584,1260
"172.16.133.43",57706,"172.16.139.250",5440,10,1022,1215,0,0,10,1022,0,0,6.082488,0.005413000000000778,1510437,0
"172.16.133.13",52982,"172.16.139.250",5440,10,1022,1216,0,0,10,1022,0,0,6.098003,0.005365999999999538,1523667,0
"172.16.133.87",59808,"96.43.146.22",443,11,677,1217,0,0,5,300,6,377,6.098919,119.86805000000001,20,25
"172.16.133.93",60466,"216.52.92.45",80,16,960,1218,0,0,8,480,8,480,6.100195,261.407956,14,14
"172.16.133.35",49512,"23.33.84.46",80,5,306,1219,0,0,3,180,2,126,6.100748,32.742217999999994,43,30
"172.16.133.118",58201,"173.194.43.36",443,17,1140,1220,0,0,8,480,9,660,6.103365,194.991748,19,27
"172.16.133.116",52415,"173.194.43.60",80,75,38416,1221,0,0,37,21967,38,16449,6.111274,286.80262500000003,612,458
"172.16.133.84",58478,"96.43.146.22",443,18,3723,1222,0,0,10,2955,8,768,6.130295,254.819812,92,24
"172.16.133.87",59809,"96.43.146.22",443,11,677,1223,0,0,5,300,6,377,6.132896,129.839039,18,23
"172.16.133.20",62305,"172.16.139.250",5440,12,1142,1224,0,0,12,1142,0,0,6.146922,0.004989000000000132,"",""
"172.16.133.128",64840,"208.44.23.50",80,28,7470,1225,0,0,15,5922,13,1548,6.1513349999999996,288.332219,164,42
"172.16.133.35",49514,"23.46.17.231",80,5,306,1226,0,0,3,180,2,126,6.164834,32.679531000000004,44,30
"172.16.133.44",64698,"173.194.43.58",80,21,3434,1227,0,0,11,1651,10,1783,6.177967,244.228161,54,58
"172.16.133.28",65277,"172.16.139.250",5440,10,1022,1228,0,0,10,1022,0,0,6.178897,0.006264999999999965,1305027,0
"172.16.133.114",54314,"96.43.146.22",443,46,28700,1229,0,0,27,24658,19,4042,6.184694,251.5966,784,128
"172.16.133.99",55987,"172.16.139.250",5440,10,1022,1230,0,0,10,1022,0,0,6.203504,0.005338000000000065,1531659,0
"172.16.133.87",60122,"172.16.139.250",5440,12,1142,1231,0,0,12,1142,0,0,6.225626,0.006380000000000052,1431974,0
"68.64.28.20",443,"172.16.133.49",54994,115,8730,1232,0,0,57,4289,58,4441,6.232005,293.307107,116,121
"172.16.133.103",63418,"216.115.222.200",443,6,366,1233,0,0,4,246,2,120,6.234024,0.09831099999999982,20018,9764
"172.16.133.35",49915,"172.16.139.250",5440,12,1142,1234,0,0,12,1142,0,0,6.242774,0.07406800000000047,123346,0
"172.16.133.116",53139,"172.16.139.250",5440,12,1142,1235,0,0,12,1142,0,0,6.243499,0.005895999999999901,1549525,0
"172.16.133.116",53140,"172.16.139.250",5440,12,1142,1236,0,0,12,1142,0,0,6.250629,0.005800999999999945,1574900,0
"172.16.133.132",44368,"98.138.19.88",80,10,1681,1237,0,0,5,733,5,948,6.255636,0.24501699999999982,23933,30952
"172.16.133.116",53141,"172.16.139.250",5440,10,1022,1238,0,0,10,1022,0,0,6.257497,0.005298999999999943,1542932,0
"172.16.133.84",58735,"172.16.139.250",5440,10,1022,1239,0,0,10,1022,0,0,6.265102,0.005396000000000178,1515196,0
"173.194.43.9",443,"172.16.133.115",53568,6,450,1240,0,0,4,330,2,120,6.273067,0.018832999999999878,140179,50974
"172.16.133.44",64699,"173.194.43.57",80,21,3116,1241,0,0,11,1998,10,1118,6.286107,244.11993700000002,65,36
"208.47.254.81",80,"172.16.133.63",53735,4,240,1242,0,0,2,120,2,120,6.315697,1.4127169999999998,679,679
"172.16.133.20",53634,"173.194.68.125",5222,14,907,1243,0,0,7,420,7,487,6.315827,253.15640099999996,13,15
"172.16.133.116",52436,"216.52.242.80",80,570,423140,1244,0,0,230,107401,340,315739,6.32427,293.645467,2926,8601
"172.16.133.116",52521,"216.52.242.80",80,123,98033,1245,0,0,50,29364,73,68669,6.327269,286.843597,818,1915
"172.16.133.41",52518,"74.125.226.28",80,14,870,1246,0,0,7,420,7,450,6.333849,203.691751,16,17
"172.16.133.49",55710,"172.16.139.250",5440,10,1022,1247,0,0,10,1022,0,0,6.344067,0.005514999999999937,1482502,0
"172.16.133.78",58436,"23.33.47.196",80,7,432,1248,0,0,4,240,3,192,6.371176,78.72703999999999,24,19
"172.16.133.78",58432,"69.25.24.24",80,22,9674,1249,0,0,11,5934,11,3740,6.371232,256.834029,184,116
"172.16.133.78",58435,"23.33.83.167",80,7,432,1250,0,0,4,240,3,192,6.371233,78.726928,24,19
"172.16.133.78",58429,"173.194.43.58",80,6,366,1251,0,0,3,180,3,186,6.371234,18.693379999999998,77,79
"172.16.133.95",56888,"172.16.139.250",5440,12,1142,1252,0,0,12,1142,0,0,6.378552,0.005609999999999893,1628520,0
"172.16.133.103",63419,"66.151.158.187",443,6,366,1253,0,0,4,246,2,120,6.398137,0.21394800000000025,9198,4487
"172.16.133.41",52692,"199.102.234.31",80,15,6511,1254,0,0,7,2562,8,3949,6.398942,0.15689200000000003,130637,201361
"172.16.133.92",57624,"172.16.139.250",5440,10,1022,1255,0,0,10,1022,0,0,6.407412,0.015057999999999794,542967,0
"172.16.133.29",60822,"172.16.139.250",5440,10,1022,1256,0,0,10,1022,0,0,6.425864,0.005447000000000202,1501009,0
"172.16.133.132",38697,"98.139.134.187",80,15,8483,1257,0,0,8,942,7,7541,6.430451,0.22027200000000047,34212,273879
"172.16.133.44",64700,"172.16.139.250",5440,12,1142,1258,0,0,12,1142,0,0,6.432347,0.01621499999999987,563428,0
"172.16.133.235",2692,"172.16.131.10",8080,19,3213,1259,0,0,10,1627,9,1586,6.442037,18.982966,685,668
"172.16.133.207",55878,"172.16.139.250",5440,12,1142,1260,0,0,12,1142,0,0,6.457352,0.0050200000000000244,1819920,0
"172.16.133.78",58434,"23.67.242.41",80,7,432,1261,0,0,4,240,3,192,6.45822,78.64093,24,19
"172.16.133.83",57027,"172.16.139.250",5440,12,1142,1262,0,0,12,1142,0,0,6.465806,0.004793000000000269,"",""
"172.16.133.93",60603,"172.16.139.250",5440,10,1022,1263,0,0,10,1022,0,0,6.482363,0.0145369999999998,562426,0
"172.16.133.83",57028,"172.16.128.169",8014,15,7260,1264,0,0,9,4368,6,2892,6.488473,2.8675520000000008,12186,8068
"172.16.133.93",60604,"172.16.128.169",8014,10,4598,1265,0,0,5,1898,5,2700,6.488894,2.177773,6972,9918
"172.16.133.49",55711,"172.16.128.169",8014,12,5434,1266,0,0,6,2674,6,2760,6.491121,2.442634,8757,9039
"172.16.133.87",60123,"172.16.128.169",8014,10,4598,1267,0,0,5,1898,5,2700,6.496585,2.1708300000000005,6994,9950
"172.16.133.11",55086,"172.16.139.250",5440,10,1022,1268,0,0,10,1022,0,0,6.498977,0.006281999999999677,1301496,0
"172.16.133.55",57523,"172.16.139.250",5440,12,1142,1269,0,0,12,1142,0,0,6.502727,0.009596999999999412,951964,0
"172.16.133.12",59654,"172.16.128.169",8014,10,4630,1270,0,0,5,1930,5,2700,6.504159,2.1628550000000004,7138,9986
"172.16.133.37",60549,"172.16.128.169",8014,15,7502,1271,0,0,9,4610,6,2892,6.507326,2.949312,12504,7844
"172.16.133.67",49857,"172.16.139.250",5447,10,1400,1272,0,0,10,1400,0,0,6.507519,233.911504,47,0
"172.16.133.53",54043,"172.16.128.169",8014,10,4630,1273,0,0,5,1930,5,2700,6.507596,2.159152999999999,7150,10003
"172.16.133.66",53793,"172.16.128.169",8014,10,4598,1274,0,0,5,1898,5,2700,6.509664,2.157661,7037,10010
"172.16.133.11",55087,"172.16.128.169",8014,10,4638,1275,0,0,5,1938,5,2700,6.510663,2.1562449999999993,7190,10017
"172.16.133.43",63444,"157.56.236.102",443,10,775,1276,0,0,5,475,5,300,6.512867,240.083567,15,9
"172.16.133.103",63420,"216.219.112.250",443,6,366,1277,0,0,4,246,2,120,6.519094,0.22196999999999978,8866,4324
"172.16.133.128",65024,"172.16.128.169",8014,12,5414,1278,0,0,6,2654,6,2760,6.519221,2.4235480000000003,8760,9110
"172.16.133.73",60513,"172.16.139.250",5440,12,1142,1279,0,0,12,1142,0,0,6.528168,0.01362000000000041,670778,0
"172.16.133.53",54044,"172.16.139.250",5440,10,1022,1280,0,0,10,1022,0,0,6.528978,0.016040999999999528,509693,0
"172.16.133.21",53117,"172.16.139.250",5440,10,1022,1281,0,0,10,1022,0,0,6.531804,0.017071999999999754,478912,0
"172.16.133.43",57707,"172.16.128.169",8014,10,4630,1282,0,0,5,1930,5,2700,6.532255,2.1349609999999997,7231,10117
"172.16.133.41",52693,"74.125.226.77",80,6,372,1283,0,0,4,246,2,126,6.53425,13.492128000000001,145,74
"172.16.133.30",62555,"172.16.139.250",5440,10,1022,1284,0,0,10,1022,0,0,6.534332,0.022336000000000134,366045,0
"172.16.133.41",52694,"74.125.226.77",80,6,372,1285,0,0,4,246,2,126,6.534706,13.490829999999999,145,74
"172.16.133.41",52695,"68.67.159.147",80,30,17978,1286,0,0,15,11612,15,6366,6.535397,13.475455,6893,3779
"172.16.133.41",52696,"68.67.159.147",80,21,11234,1287,0,0,10,5866,11,5368,6.535601,13.472142999999999,3483,3187
"172.16.133.41",52697,"68.67.159.147",80,7,432,1288,0,0,4,246,3,186,6.535697,13.471008000000001,146,110
"172.16.133.41",52698,"74.125.226.26",80,6,372,1289,0,0,4,246,2,126,6.536517,13.492512999999999,145,74
"172.16.133.41",52699,"74.125.226.26",80,6,372,1290,0,0,4,246,2,126,6.537282,13.490903,145,74
"172.16.133.25",63348,"172.16.139.250",5440,12,1142,1291,0,0,12,1142,0,0,6.544866,0.008049000000000639,1135047,0
"172.16.133.66",53371,"96.43.146.178",443,7,437,1292,0,0,3,180,4,257,6.5480979999999995,38.007181,37,54
"172.16.133.34",50383,"172.16.139.250",5440,12,1142,1293,0,0,12,1142,0,0,6.552684,0.008223000000000091,1111030,0
"172.16.133.66",53373,"96.43.146.178",443,7,437,1294,0,0,3,180,4,257,6.559077,37.995067,37,54
"172.16.133.66",53372,"96.43.146.178",443,7,437,1295,0,0,3,180,4,257,6.559079,37.997204,37,54
"172.16.133.97",59314,"172.16.139.250",5440,12,1142,1296,0,0,12,1142,0,0,6.56346,0.016649000000000136,548741,0
"172.16.133.78",58393,"216.246.75.64",80,12,744,1297,0,0,6,360,6,384,6.58124,168.54003,17,18
"172.16.133.96",53329,"23.21.74.238",80,11,1537,1298,0,0,6,1004,5,533,6.582187,0.2316250000000002,34676,18409
"172.16.133.132",50467,"76.13.6.174",80,9,1928,1299,0,0,5,717,4,1211,6.598531,0.09209899999999926,62280,105191
"172.16.133.114",55243,"199.7.52.72",80,3,180,1300,0,0,2,120,1,60,6.601049,0.10158000000000023,9450,4725
"172.16.133.132",44371,"98.138.19.88",80,10,1681,1301,0,0,5,733,5,948,6.607168,0.20764100000000063,28241,36524
"172.16.133.41",52700,"74.119.118.94",80,11,4989,1302,0,0,6,4540,5,449,6.6244,14.307005000000002,2538,251
"172.16.133.41",52701,"74.119.118.94",80,11,5119,1303,0,0,6,4490,5,629,6.6245709999999995,11.587809,3099,434
"172.16.133.41",52702,"74.119.118.94",80,4,252,1304,0,0,2,126,2,126,6.625046,11.562977,87,87
"172.16.133.41",52703,"74.119.118.84",80,16,9625,1305,0,0,8,4769,8,4856,6.628921,14.245816,2678,2726
"172.16.133.66",53374,"96.43.146.178",443,7,437,1306,0,0,3,180,4,257,6.634113,37.921168,37,54
"172.16.133.41",52704,"208.71.123.86",80,6,366,1307,0,0,4,246,2,120,6.638298,13.377317000000001,147,71
"172.16.133.41",52705,"208.71.123.86",80,6,366,1308,0,0,4,246,2,120,6.638466,13.377146999999997,147,71
"172.16.133.33",57823,"172.16.139.250",5440,12,1142,1309,0,0,12,1142,0,0,6.638575,0.01500900000000005,608701,0
"172.16.133.41",52706,"208.71.123.86",80,6,366,1310,0,0,4,246,2,120,6.638729,13.376064000000001,147,71
"172.16.133.41",52707,"23.67.243.65",80,16,4973,1311,0,0,9,3500,7,1473,6.638979,73.37313999999999,381,160
"172.16.133.41",52708,"23.67.243.65",80,6,372,1312,0,0,4,246,2,126,6.6392240000000005,13.371816,147,75
"172.16.133.41",52709,"23.67.243.65",80,6,372,1313,0,0,4,246,2,126,6.639636,13.371405,147,75
"172.16.133.41",52710,"208.81.234.106",80,6,366,1314,0,0,4,246,2,120,6.6422419999999995,13.438659000000001,146,71
"172.16.133.41",52711,"208.81.234.106",80,6,366,1315,0,0,4,246,2,120,6.6424199999999995,13.440107,146,71
"172.16.133.41",52712,"208.81.234.106",80,6,366,1316,0,0,4,246,2,120,6.64276,13.434492000000002,146,71
"172.16.133.41",52713,"91.103.138.13",80,8,486,1317,0,0,4,246,4,240,6.642972,13.445440999999999,146,142
"172.16.133.41",52714,"91.103.138.13",80,8,486,1318,0,0,4,246,4,240,6.643147,13.446107000000001,146,142
"172.16.133.41",52715,"91.103.138.13",80,8,486,1319,0,0,4,246,4,240,6.6432970000000005,13.449223,146,142
"172.16.133.20",60177,"173.194.43.38",443,393,254082,1320,0,0,166,57244,227,196838,6.644563,258.82421899999997,1769,6084
"172.16.133.41",52716,"64.94.2.224",80,10,1552,1321,0,0,5,885,5,667,6.648345,0.9005830000000001,7861,5925
"172.16.133.41",52717,"64.94.2.224",80,6,372,1322,0,0,4,246,2,126,6.648498,13.376213,147,75
"172.16.133.41",52718,"64.94.2.224",80,6,372,1323,0,0,4,246,2,126,6.648632,13.375258000000002,147,75
"172.16.133.68",60664,"172.16.139.250",5440,10,1022,1324,0,0,10,1022,0,0,6.668735,0.020691000000000237,395147,0
"172.16.133.132",54683,"98.139.161.29",80,9,1428,1325,0,0,5,715,4,713,6.675542,0.1212390000000001,47179,47047
"172.16.133.67",55910,"216.219.115.250",443,6,366,1326,0,0,4,246,2,120,6.681534,0.060845999999999734,32343,15777
"172.16.133.12",59655,"172.16.139.250",5440,12,1142,1327,0,0,12,1142,0,0,6.683198,0.010095999999999883,904912,0
"172.16.133.63",53820,"172.16.139.250",5440,10,1022,1328,0,0,10,1022,0,0,6.690083,0.008098000000000383,1009632,0
"172.16.133.78",58630,"157.56.241.150",443,67,9622,1329,0,0,34,7642,33,1980,6.690921,292.49445099999997,209,54
"172.16.133.67",55911,"67.217.66.244",443,6,366,1330,0,0,4,246,2,120,6.699522,0.06130600000000008,32101,15659
"172.16.133.132",52395,"98.139.240.23",80,9,1654,1331,0,0,5,1036,4,618,6.702072,0.14495900000000006,57174,34106
"172.16.133.66",53794,"172.16.139.250",5440,12,1142,1332,0,0,12,1142,0,0,6.706887,0.015501000000000431,589381,0
"172.16.133.82",61266,"172.16.139.250",5440,12,1142,1333,0,0,12,1142,0,0,6.720104,0.005838999999999928,1564651,0
"172.16.133.67",55912,"68.64.13.250",443,6,366,1334,0,0,4,246,2,120,6.7345690000000005,0.1356149999999996,14511,7078
"172.16.133.37",60550,"172.16.139.250",5440,10,1022,1335,0,0,10,1022,0,0,6.736946,0.015513000000000332,527041,0
"172.16.133.67",55913,"68.64.30.250",443,6,366,1336,0,0,4,246,2,120,6.7415,0.11870399999999925,16579,8087
"172.16.133.66",53353,"96.43.146.48",443,7,437,1337,0,0,3,180,4,257,6.749091,37.808248,38,54
"172.16.133.66",51597,"96.43.146.176",443,7,437,1338,0,0,3,180,4,257,6.754091,37.80213,38,54
"172.16.133.66",53355,"96.43.146.48",443,7,437,1339,0,0,3,180,4,257,6.754092,37.801101,38,54
"172.16.133.25",62945,"216.52.242.80",80,4,240,1340,0,0,3,180,1,60,6.764819,31.119239000000004,46,15
"172.16.133.41",52719,"199.102.234.31",80,9,2231,1341,0,0,5,632,4,1599,6.771002,0.1249589999999996,40461,102369
"68.64.28.20",443,"172.16.133.47",56538,113,8579,1342,0,0,56,4198,57,4381,6.776626,292.945047,114,119
"172.16.133.92",57625,"172.16.128.169",8014,15,6113,1343,0,0,8,3161,7,2952,6.78627,3.678421,6874,6420
"172.16.133.66",53356,"96.43.146.48",443,7,437,1344,0,0,3,180,4,257,6.789084,37.768305999999995,38,54
"172.16.133.29",60766,"208.111.160.6",80,45,44643,1345,0,0,12,3901,33,40742,6.8161819999999995,54.288244,574,6003
"172.16.133.29",60768,"208.111.160.6",80,34,31683,1346,0,0,9,2366,25,29317,6.836958,34.263856,552,6844
"216.115.208.199",443,"172.16.133.47",56532,132,24558,1347,0,0,73,13164,59,11394,6.836958,282.884588,372,322
"172.16.133.29",60770,"208.111.160.6",80,47,37370,1348,0,0,19,3040,28,34330,6.837301,34.263251999999994,709,8015
"172.16.133.29",60769,"208.111.160.6",80,22,19260,1349,0,0,7,1559,15,17701,6.837498,34.262929,364,4132
"172.16.133.132",38702,"98.139.134.187",80,15,8483,1350,0,0,8,942,7,7541,6.857121,0.16001300000000018,47096,377019
"172.16.133.44",64701,"138.108.6.20",80,8,1961,1351,0,0,4,1303,4,658,6.865146,11.076459,941,475
"172.16.133.44",64702,"64.94.107.55",80,8,1317,1352,0,0,5,845,3,472,6.865681,0.07486999999999977,90289,50434
"172.16.133.67",51828,"23.66.230.80",80,2449,2855619,1353,0,0,576,48022,1873,2807597,6.867545,292.418026,1313,76810
"172.16.133.23",55037,"216.219.115.250",443,6,366,1354,0,0,4,246,2,120,6.877836,0.06348399999999987,30999,15121
"172.16.133.41",52469,"23.60.228.46",80,13,804,1355,0,0,7,420,6,384,6.8778369999999995,193.14038,17,15
"172.16.133.41",52471,"54.243.68.206",80,6,366,1356,0,0,3,180,3,186,6.877887,23.138025,62,64
"50.136.53.54",23604,"172.16.133.25",59742,208,15173,1357,0,0,105,8744,103,6429,6.880553,288.394093,242,178
"172.16.133.78",59028,"172.16.139.250",5440,12,1142,1358,0,0,12,1142,0,0,6.890517,0.0065309999999998425,1398866,0
"129.10.139.136",60873,"172.16.133.25",59780,189,14195,1359,0,0,98,8352,91,5843,6.892558,292.42118999999997,228,159
"172.16.133.23",55038,"67.217.66.244",443,6,366,1360,0,0,4,246,2,120,6.89673,0.0683959999999999,28773,14035
"172.16.133.44",64703,"64.94.107.14",80,8,1924,1361,0,0,5,1461,3,463,6.92587,0.08784700000000001,133049,42164
"107.20.161.243",443,"172.16.133.48",60314,5,331,1362,0,0,3,211,2,120,6.933249,0.40753799999999973,4141,2355
"172.16.133.103",63421,"202.173.24.200",443,7,426,1363,0,0,5,306,2,120,6.94303,1.192333999999999,2053,805
"174.65.136.31",11315,"172.16.133.25",60577,55,3792,1364,0,0,29,1993,26,1799,6.943581,286.300989,55,50
"172.16.133.67",55914,"172.16.139.250",5440,10,1022,1365,0,0,10,1022,0,0,6.944799,0.020186999999999955,405013,0
"172.16.133.28",49251,"157.56.234.118",443,23,1860,1366,0,0,12,1200,11,660,6.94517,270.05882299999996,35,19
"96.43.146.22",443,"172.16.133.26",52964,40,19062,1367,0,0,17,2832,23,16230,6.946257,279.862819,80,463
"172.16.133.113",55586,"63.147.189.115",80,16,7272,1368,0,0,8,2338,8,4934,6.951689,0.816452,22908,48345
"172.16.133.113",55585,"63.147.189.115",80,17,6418,1369,0,0,8,1418,9,5000,6.953123,25.27957,448,1582
"172.16.133.72",52215,"172.16.128.169",8014,16,7102,1370,0,0,9,4150,7,2952,6.954804,2.910317,11407,8114
"172.16.133.23",55039,"68.64.30.250",443,8,486,1371,0,0,5,306,3,180,6.965765,3.1187010000000006,784,461
"172.16.133.56",61348,"172.16.139.250",5440,12,1142,1372,0,0,12,1142,0,0,6.966852,0.004710999999999466,"",""
"172.16.133.42",57011,"172.16.139.250",5440,12,1142,1373,0,0,12,1142,0,0,6.966967,0.01021599999999978,894283,0
"172.16.133.67",51321,"216.115.209.97",443,56,4293,1374,0,0,28,2130,28,2163,6.967234,118.475185,143,146
"172.16.133.132",50472,"76.13.6.174",80,10,1995,1375,0,0,6,783,4,1212,6.984565,0.35522900000000046,17633,27295
"172.16.133.23",55040,"68.64.13.250",443,7,426,1376,0,0,5,306,2,120,6.985759,0.4282110000000001,5716,2241
"172.16.133.25",62957,"23.33.81.244",80,5,306,1377,0,0,3,180,2,126,6.991789,30.861546,46,32
"172.16.131.10",443,"172.16.133.234",52485,630,182716,1378,0,0,310,50600,320,132116,7.013911,291.484385,1388,3626
"172.16.133.75",50881,"172.16.139.250",5440,10,1022,1379,0,0,10,1022,0,0,7.022392,0.019859000000000293,411702,0
"172.16.133.41",52509,"54.243.70.224",443,8,517,1380,0,0,4,240,4,277,7.023806,24.918028,77,88
"172.16.133.41",52720,"172.16.139.250",5440,10,1022,1381,0,0,10,1022,0,0,7.023925,0.005021999999999416,1628036,0
"172.16.133.132",54687,"98.139.161.29",80,11,1937,1382,0,0,7,1224,4,713,7.0408,0.929595,10533,6136
"172.16.133.85",52191,"172.16.139.250",5440,10,1022,1383,0,0,10,1022,0,0,7.041561,0.018665000000000376,438039,0
"172.16.133.24",57671,"216.115.217.254",443,7,426,1384,0,0,5,306,2,120,7.047559,0.5694180000000006,4299,1685
"216.115.208.199",443,"172.16.133.118",56739,131,24436,1385,0,0,71,13013,60,11423,7.050193,288.723727,360,316
"172.16.133.132",44377,"98.138.19.88",80,11,1755,1386,0,0,6,807,5,948,7.058966,3.233817,1996,2345
"172.16.133.66",53354,"96.43.146.48",443,6,377,1387,0,0,3,180,3,197,7.07414,37.486934,38,42
"172.16.133.10",10190,"172.16.128.169",8014,11,4736,1388,0,0,6,2036,5,2700,7.085861,5.086650999999999,3202,4246
"172.16.133.119",49272,"172.16.128.169",8014,13,5544,1389,0,0,7,2784,6,2760,7.094755,5.37596,4142,4107
"172.16.133.41",52562,"54.243.70.224",443,8,548,1390,0,0,4,246,4,302,7.094807,24.847414,79,97
"172.16.133.43",57708,"172.16.139.250",5440,12,1142,1391,0,0,12,1142,0,0,7.09645,0.008537999999999712,1070039,0
"172.16.133.132",52400,"98.139.240.23",80,10,1728,1392,0,0,6,1110,4,618,7.096725,3.131946,2835,1578
"172.16.133.24",57672,"216.219.120.244",443,7,432,1393,0,0,5,312,2,120,7.100566,3.17518,786,302
"172.16.133.66",53694,"208.47.254.81",80,3,180,1394,0,0,2,120,1,60,7.105168,0.3254210000000004,2950,1475
"172.16.133.13",52983,"172.16.139.250",5440,10,1022,1395,0,0,10,1022,0,0,7.113069,0.0054109999999996106,1510996,0
"172.16.133.39",64172,"216.137.33.49",80,5,300,1396,0,0,3,180,2,120,7.128502,38.620898000000004,37,24
"172.16.133.39",64213,"216.137.33.49",80,5,300,1397,0,0,3,180,2,120,7.138419,38.611915,37,24
"172.16.133.20",62306,"172.16.139.250",5440,12,1142,1398,0,0,12,1142,0,0,7.160798,0.010148000000000046,900275,0
"172.16.133.28",65278,"172.16.139.250",5440,12,1142,1399,0,0,12,1142,0,0,7.194047,0.006685999999999304,1366437,0
"172.16.133.82",61052,"173.194.43.33",443,10,702,1400,0,0,4,240,6,462,7.209135,59.92863299999999,32,61
"207.237.194.246",17693,"172.16.133.25",58099,54,3830,1401,0,0,29,2093,25,1737,7.209677,285.939835,58,48
"172.16.133.99",55988,"172.16.139.250",5440,12,1142,1402,0,0,12,1142,0,0,7.217736,0.014546999999999422,628033,0
